X0             Y0             Theta          X              Y              
35.0000        45.0000        2.9745         30.0046        45.8426        
35.0000        45.0000        3.0221         30.0046        45.5997        
35.0000        45.0000        3.0697         30.0045        45.3595        
35.0000        45.0000        3.1174         30.0045        45.1210        
35.0000        55.0000        3.1651         30.0063        54.8825        
35.0000        55.0000        3.2128         30.0063        54.6440        
35.0000        55.0000        3.2604         30.0062        54.4039        
35.0000        55.0000        3.3080         30.0062        54.1610        
35.0000        55.0000        3.3557         30.0061        53.9142        
35.0000        55.0000        3.4033         30.0061        53.6622        
35.0000        55.0000        3.4510         30.0060        53.4037        
35.0000        55.0000        3.4986         30.0059        53.1372        
35.0000        55.0000        3.5463         30.0059        52.8610        
35.0000        55.0000        3.5939         30.0058        52.5734        
35.0000        55.0000        3.6415         30.0059        52.2721        
35.0000        55.0000        3.6892         30.0057        51.9546        
35.0000        55.0000        3.7368         30.0057        51.6181        
35.0000        55.0000        3.7845         30.0057        51.2592        
35.0000        55.0000        3.8321         30.0055        50.8736        
35.0000        55.0000        3.8797         30.0054        50.4564        
35.0000        55.0000        3.9274         30.0054        50.0093        
35.0000        55.0000        3.9750         30.4616        50.0034        
35.0000        55.0000        4.0226         30.8783        50.0034        
35.0000        55.0000        4.0703         31.2635        50.0036        
35.0000        55.0000        4.1179         31.6222        50.0036        
35.0000        55.0000        4.1655         31.9584        50.0037        
35.0000        55.0000        4.2132         32.2756        50.0037        
35.0000        55.0000        4.2608         32.5768        50.0038        
35.0000        55.0000        4.3084         32.8644        50.0038        
35.0000        55.0000        4.3561         33.1404        50.0039        
35.0000        55.0000        4.4037         33.4069        50.0040        
35.0000        55.0000        4.4513         33.6653        50.0040        
35.0000        55.0000        4.4990         33.9173        50.0041        
35.0000        55.0000        4.5466         34.1641        50.0041        
35.0000        55.0000        4.5942         34.4070        50.0043        
35.0000        55.0000        4.6419         34.6471        50.0042        
35.0000        55.0000        4.6895         34.8856        50.0044        
35.0000        55.0000        4.7371         35.1236        50.0044        
35.0000        55.0000        4.7848         35.3622        50.0044        
35.0000        55.0000        4.8324         35.6024        50.0045        
35.0000        55.0000        4.8800         35.8454        50.0046        
35.0000        55.0000        4.9277         36.0923        50.0047        
35.0000        55.0000        4.9753         36.3444        50.0047        
35.0000        55.0000        5.0229         36.6031        50.0048        
35.0000        55.0000        5.0706         36.8697        50.0049        
35.0000        55.0000        5.1182         37.1461        50.0050        
35.0000        55.0000        5.1658         37.4341        50.0050        
35.0000        55.0000        5.2135         37.7356        50.0052        
35.0000        55.0000        5.2611         38.0533        50.0053        
35.0000        55.0000        5.3087         38.3902        50.0054        
35.0000        55.0000        5.3564         38.7495        50.0055        
35.0000        55.0000        5.4040         39.1354        50.0057        
35.0000        55.0000        5.4516         39.5531        50.0058        
35.0000        55.0000        5.4993         40.0079        50.0062        
35.0000        55.0000        -0.7364        40.0084        50.4598        
35.0000        55.0000        -0.6889        40.0085        50.8758        
35.0000        55.0000        -0.6413        40.0087        51.2604        
35.0000        55.0000        -0.5938        40.0089        51.6186        
35.0000        55.0000        -0.5463        40.0090        51.9546        
35.0000        55.0000        -0.4987        40.0091        52.2717        
35.0000        55.0000        -0.4512        40.0092        52.5728        
35.0000        55.0000        -0.4037        40.0093        52.8604        
35.0000        55.0000        -0.3561        40.0094        53.1364        
35.0000        55.0000        -0.3086        40.0095        53.4030        
35.0000        55.0000        -0.2611        40.0097        53.6615        
35.0000        55.0000        -0.2136        40.0097        53.9136        
35.0000        55.0000        -0.1660        40.0098        54.1605        
