X0             Y0             Theta          X              Y              
25.0000        55.0000        4.8008         25.4429        50.0017        
25.0000        55.0000        4.9754         26.3459        50.0018        
25.0000        55.0000        5.1501         27.3389        50.0020        
25.0000        55.0000        5.3247         28.5105        50.0023        
25.0000        55.0000        5.4994         30.0129        50.0030        
25.0000        55.0000        -0.6096        30.0133        51.4990        
25.0000        55.0000        -0.4354        30.0135        52.6676        
25.0000        55.0000        -0.2613        30.0137        53.6595        
25.0000        55.0000        -0.0871        30.0137        54.5623        
25.0000        55.0000        0.0871         30.0137        55.4377        
25.0000        55.0000        0.2613         30.0137        56.3405        
25.0000        55.0000        0.4354         30.0135        57.3324        
25.0000        55.0000        0.6096         30.0133        58.5010        
25.0000        55.0000        0.7838         30.0130        59.9967        
25.0000        55.0000        0.9584         28.5105        59.9977        
25.0000        55.0000        1.1331         27.3389        59.9980        
25.0000        55.0000        1.3078         26.3459        59.9982        
25.0000        55.0000        1.4824         25.4429        59.9983        
25.0000        55.0000        1.6571         24.5677        59.9984        
25.0000        55.0000        1.8317         23.6653        59.9985        
25.0000        55.0000        2.0064         22.6735        59.9987        
25.0000        55.0000        2.1810         21.5043        59.9989        
25.0000        55.0000        2.3557         20.0065        59.9989        
25.0000        55.0000        2.5303         20.0059        58.4998        
25.0000        55.0000        2.7050         20.0060        57.3304        
25.0000        55.0000        2.8796         20.0060        56.3390        
25.0000        55.0000        3.0543         20.0060        55.4372        
25.0000        65.0000        3.2292         20.0052        64.5611        
25.0000        65.0000        3.4038         20.0053        63.6592        
25.0000        65.0000        3.5785         20.0055        62.6678        
25.0000        65.0000        3.7531         20.0057        61.4984        
25.0000        65.0000        3.9277         20.0057        59.9990        
25.0000        65.0000        4.1022         21.5036        59.9989        
25.0000        65.0000        4.2768         22.6725        59.9989        
25.0000        65.0000        4.4514         23.6642        59.9988        
25.0000        65.0000        4.6260         24.5666        59.9986        
25.0000        65.0000        4.8005         25.4419        59.9984        
25.0000        65.0000        4.9751         26.3451        59.9983        
25.0000        65.0000        5.1497         27.3381        59.9981        
25.0000        65.0000        5.3242         28.5098        59.9978        
25.0000        65.0000        5.4988         30.0128        59.9971        
25.0000        65.0000        -0.6101        30.0125        61.4957        
25.0000        65.0000        -0.4359        30.0119        62.6657        
25.0000        65.0000        -0.2616        30.0115        63.6582        
25.0000        65.0000        -0.0874        30.0110        64.5611        
25.0000        65.0000        0.0869         30.0108        65.4366        
25.0000        65.0000        0.2612         30.0103        66.3391        
25.0000        65.0000        0.4354         30.0098        67.3305        
25.0000        65.0000        0.6097         30.0092        68.4986        
25.0000        65.0000        0.7839         30.0086        69.9935        
25.0000        65.0000        0.9586         28.5075        69.9954        
25.0000        65.0000        1.1333         27.3365        69.9958        
25.0000        65.0000        1.3080         26.3440        69.9962        
25.0000        65.0000        1.4827         25.4412        69.9964        
25.0000        65.0000        1.6574         24.5661        69.9966        
25.0000        65.0000        1.8321         23.6637        69.9968        
