X0             Y0             Theta          X              Y              
15.0000        75.0000        -0.2618        20.0026        73.6594        
15.0000        75.0000        -0.0874        20.0024        74.5619        
15.0000        75.0000        0.0871         20.0023        75.4370        
15.0000        75.0000        0.2616         20.0022        76.3393        
15.0000        75.0000        0.4361         20.0021        77.3311        
15.0000        75.0000        0.6106         20.0020        78.5003        
15.0000        75.0000        0.7851         20.0019        79.9975        
15.0000        75.0000        0.9596         18.5022        79.9984        
15.0000        75.0000        1.1342         17.3324        79.9985        
15.0000        75.0000        1.3088         16.3406        79.9985        
15.0000        75.0000        1.4833         15.4383        79.9987        
15.0000        75.0000        1.6579         14.5634        79.9987        
15.0000        75.0000        1.8325         13.6612        79.9987        
15.0000        75.0000        2.0071         12.6695        79.9987        
15.0000        75.0000        2.1816         11.5001        79.9988        
15.0000        75.0000        2.3562         10.0021        79.9989        
15.0000        75.0000        2.5307         10.0007        78.5004        
15.0000        75.0000        2.7053         10.0008        77.3309        
15.0000        75.0000        2.8799         10.0008        76.3392        
15.0000        75.0000        3.0544         10.0009        75.4370        
15.0000        85.0000        3.2290         10.0005        84.5619        
15.0000        85.0000        3.4035         10.0006        83.6596        
15.0000        85.0000        3.5781         10.0006        82.6677        
15.0000        85.0000        3.7526         10.0007        81.4981        
15.0000        85.0000        3.9272         10.0007        79.9993        
15.0000        85.0000        4.1017         11.4995        79.9989        
15.0000        85.0000        4.2762         12.6689        79.9989        
15.0000        85.0000        4.4507         13.6607        79.9989        
15.0000        85.0000        4.6252         14.5630        79.9989        
15.0000        85.0000        4.7997         15.4380        79.9988        
15.0000        85.0000        4.9743         16.3404        79.9988        
15.0000        85.0000        5.1488         17.3324        79.9986        
15.0000        85.0000        5.3233         18.5023        79.9985        
15.0000        85.0000        5.4978         20.0014        79.9984        
15.0000        85.0000        -0.6109        20.0018        81.4976        
15.0000        85.0000        -0.4364        20.0016        82.6674        
15.0000        85.0000        -0.2619        20.0015        83.6595        
15.0000        85.0000        -0.0874        20.0015        84.5620        
15.0000        85.0000        0.0872         20.0014        85.4370        
15.0000        85.0000        0.2617         20.0014        86.3394        
15.0000        85.0000        0.4362         20.0013        87.3312        
15.0000        85.0000        0.6107         20.0012        88.5006        
15.0000        85.0000        0.7852         20.0011        89.9982        
15.0000        85.0000        0.9598         18.5015        89.9989        
15.0000        85.0000        1.1343         17.3319        89.9989        
15.0000        85.0000        1.3089         16.3401        89.9990        
15.0000        85.0000        1.4834         15.4378        89.9990        
15.0000        85.0000        1.6580         14.5629        89.9991        
15.0000        85.0000        1.8326         13.6607        89.9990        
15.0000        85.0000        2.0071         12.6689        89.9991        
15.0000        85.0000        2.1817         11.4994        89.9991        
15.0000        85.0000        2.3562         10.0006        89.9991        
15.0000        85.0000        2.5308         10.0004        88.5002        
15.0000        85.0000        2.7053         10.0006        87.3308        
15.0000        85.0000        2.8799         10.0006        86.3391        
15.0000        85.0000        3.0544         10.0006        85.4368        
15.0000        95.0000        3.2289         10.0004        94.5623        
15.0000        95.0000        3.4035         10.0004        93.6600        
15.0000        95.0000        3.5780         10.0004        92.6682        
15.0000        95.0000        3.7525         10.0005        91.4986        
15.0000        95.0000        3.9271         10.0005        90.0000        
15.0000        95.0000        4.1016         11.4991        89.9992        
15.0000        95.0000        4.2761         12.6686        89.9992        
15.0000        95.0000        4.4507         13.6604        89.9992        
15.0000        95.0000        4.6252         14.5628        89.9992        
15.0000        95.0000        4.7997         15.4377        89.9991        
15.0000        95.0000        4.9742         16.3401        89.9991        
15.0000        95.0000        5.1487         17.3321        89.9990        
15.0000        95.0000        5.3233         18.5018        89.9990        
15.0000        95.0000        5.4978         20.0010        89.9989        
15.0000        95.0000        -0.6109        20.0010        91.4982        
15.0000        95.0000        -0.4364        20.0010        92.6679        
15.0000        95.0000        -0.2618        20.0009        93.6599        
15.0000        95.0000        -0.0873        20.0009        94.5623        
15.0000        95.0000        0.0872         20.0008        95.4372        
15.0000        95.0000        0.2617         20.0008        96.3396        
15.0000        95.0000        0.4363         20.0008        97.3314        
15.0000        95.0000        0.6108         20.0008        98.5009        
15.0000        95.0000        0.7853         20.0007        99.9993        
15.0000        95.0000        0.9598         18.5014        99.9995        
15.0000        95.0000        1.1344         17.3318        99.9996        
15.0000        95.0000        1.3089         16.3400        99.9996        
15.0000        95.0000        1.4835         15.4377        99.9996        
15.0000        95.0000        1.6580         14.5628        99.9995        
15.0000        95.0000        1.8326         13.6605        99.9996        
15.0000        95.0000        2.0071         12.6688        99.9996        
15.0000        95.0000        2.1817         11.4993        99.9996        
15.0000        95.0000        2.3562         10.0005        99.9996        
15.0000        95.0000        2.5307         10.0004        98.5007        
15.0000        95.0000        2.7053         10.0004        97.3312        
15.0000        95.0000        2.8798         10.0004        96.3395        
15.0000        95.0000        3.0544         10.0005        95.4372        
25.0000        15.0000        3.2288         20.0011        14.5630        
25.0000        15.0000        3.4034         20.0010        13.6607        
25.0000        15.0000        3.5779         20.0009        12.6689        
25.0000        15.0000        3.7525         20.0009        11.4994        
25.0000        15.0000        3.9270         20.0009        10.0006        
25.0000        15.0000        4.1016         21.4998        10.0004        
25.0000        15.0000        4.2761         22.6692        10.0006        
25.0000        15.0000        4.4507         23.6609        10.0006        
25.0000        15.0000        4.6252         24.5632        10.0006        
25.0000        15.0000        4.7998         25.4381        10.0005        
25.0000        15.0000        4.9743         26.3404        10.0006        
25.0000        15.0000        5.1489         27.3323        10.0006        
25.0000        15.0000        5.3234         28.5019        10.0007        
25.0000        15.0000        5.4980         30.0007        10.0007        
25.0000        15.0000        -0.6107        30.0011        11.4995        
25.0000        15.0000        -0.4362        30.0011        12.6689        
25.0000        15.0000        -0.2617        30.0011        13.6607        
25.0000        15.0000        -0.0871        30.0012        14.5630        
25.0000        15.0000        0.0874         30.0013        15.4381        
25.0000        15.0000        0.2619         30.0012        16.3405        
25.0000        15.0000        0.4364         30.0014        17.3326        
25.0000        15.0000        0.6109         30.0014        18.5024        
25.0000        15.0000        0.7854         30.0016        20.0019        
25.0000        15.0000        0.9599         28.5022        20.0017        
25.0000        15.0000        1.1344         27.3325        20.0017        
25.0000        15.0000        1.3089         26.3405        20.0016        
25.0000        15.0000        1.4834         25.4380        20.0015        
25.0000        15.0000        1.6580         24.5630        20.0014        
25.0000        15.0000        1.8325         23.6607        20.0012        
25.0000        15.0000        2.0070         22.6689        20.0013        
25.0000        15.0000        2.1815         21.4996        20.0011        
25.0000        15.0000        2.3560         20.0016        20.0011        
25.0000        15.0000        2.5305         20.0011        18.5017        
25.0000        15.0000        2.7051         20.0011        17.3320        
25.0000        15.0000        2.8797         20.0010        16.3402        
25.0000        15.0000        3.0542         20.0010        15.4379        
25.0000        25.0000        3.2287         20.0015        24.5636        
25.0000        25.0000        3.4032         20.0014        23.6614        
25.0000        25.0000        3.5778         20.0013        22.6697        
25.0000        25.0000        3.7524         20.0013        21.5004        
25.0000        25.0000        3.9270         20.0012        20.0014        
25.0000        25.0000        4.1015         21.5001        20.0013        
25.0000        25.0000        4.2761         22.6695        20.0014        
25.0000        25.0000        4.4507         23.6613        20.0015        
25.0000        25.0000        4.6253         24.5635        20.0015        
25.0000        25.0000        4.7999         25.4383        20.0016        
25.0000        25.0000        4.9744         26.3407        20.0017        
25.0000        25.0000        5.1490         27.3325        20.0017        
25.0000        25.0000        5.3236         28.5023        20.0019        
25.0000        25.0000        5.4982         30.0015        20.0021        
25.0000        25.0000        -0.6105        30.0018        21.5003        
25.0000        25.0000        -0.4360        30.0019        22.6694        
25.0000        25.0000        -0.2615        30.0020        23.6611        
25.0000        25.0000        -0.0870        30.0022        24.5635        
25.0000        25.0000        0.0874         30.0023        25.4385        
25.0000        25.0000        0.2619         30.0025        26.3411        
25.0000        25.0000        0.4364         30.0026        27.3333        
25.0000        25.0000        0.6109         30.0028        28.5033        
25.0000        25.0000        0.7854         30.0032        30.0027        
25.0000        25.0000        0.9599         28.5033        30.0028        
25.0000        25.0000        1.1344         27.3333        30.0026        
25.0000        25.0000        1.3089         26.3411        30.0023        
25.0000        25.0000        1.4834         25.4385        30.0022        
25.0000        25.0000        1.6578         24.5635        30.0020        
25.0000        25.0000        1.8323         23.6611        30.0020        
25.0000        25.0000        2.0068         22.6694        30.0019        
25.0000        25.0000        2.1813         21.5003        30.0018        
25.0000        25.0000        2.3558         20.0027        30.0017        
25.0000        25.0000        2.5304         20.0019        28.5023        
25.0000        25.0000        2.7050         20.0018        27.3326        
25.0000        25.0000        2.8795         20.0017        26.3407        
25.0000        25.0000        3.0541         20.0016        25.4384        
25.0000        35.0000        3.2286         20.0025        34.5639        
25.0000        35.0000        3.4032         20.0024        33.6618        
25.0000        35.0000        3.5778         20.0023        32.6702        
25.0000        35.0000        3.7524         20.0021        31.5008        
25.0000        35.0000        3.9270         20.0020        30.0025        
25.0000        35.0000        4.1016         21.5009        30.0019        
25.0000        35.0000        4.2762         22.6703        30.0021        
25.0000        35.0000        4.4508         23.6621        30.0022        
25.0000        35.0000        4.6254         24.5643        30.0023        
25.0000        35.0000        4.8000         25.4392        30.0023        
25.0000        35.0000        4.9746         26.3415        30.0025        
25.0000        35.0000        5.1493         27.3335        30.0027        
25.0000        35.0000        5.3239         28.5035        30.0029        
25.0000        35.0000        5.4985         30.0031        30.0035        
25.0000        35.0000        -0.6103        30.0035        31.5009        
25.0000        35.0000        -0.4358        30.0038        32.6696        
25.0000        35.0000        -0.2614        30.0041        33.6613        
25.0000        35.0000        -0.0870        30.0042        34.5637        
25.0000        35.0000        0.0875         30.0046        35.4388        
25.0000        35.0000        0.2619         30.0047        36.3415        
25.0000        35.0000        0.4363         30.0052        37.3340        
25.0000        35.0000        0.6108         30.0055        38.5042        
25.0000        35.0000        0.7852         30.0061        40.0039        
25.0000        35.0000        0.9597         28.5049        40.0032        
25.0000        35.0000        1.1342         27.3344        40.0028        
25.0000        35.0000        1.3087         26.3420        40.0026        
25.0000        35.0000        1.4832         25.4393        40.0024        
25.0000        35.0000        1.6577         24.5642        40.0023        
25.0000        35.0000        1.8322         23.6618        40.0020        
25.0000        35.0000        2.0067         22.6702        40.0019        
25.0000        35.0000        2.1812         21.5011        40.0018        
25.0000        35.0000        2.3557         20.0035        40.0016        
25.0000        35.0000        2.5303         20.0029        38.5022        
25.0000        35.0000        2.7049         20.0028        37.3326        
25.0000        35.0000        2.8795         20.0026        36.3408        
25.0000        35.0000        3.0541         20.0026        35.4386        
25.0000        45.0000        3.2287         20.0036        44.5636        
25.0000        45.0000        3.4033         20.0036        43.6616        
25.0000        45.0000        3.5779         20.0035        42.6702        
25.0000        45.0000        3.7525         20.0034        41.5009        
