X0             Y0             Theta          X              Y              
15.0000        55.0000        1.6589         14.5723        59.8409        
15.0000        55.0000        1.8372         13.6790        59.8410        
15.0000        55.0000        2.0155         12.6933        59.8411        
15.0000        55.0000        2.1937         11.5225        59.8409        
15.0000        55.0000        2.3720         10.0051        59.8393        
15.0000        55.0000        2.5466         10.0042        58.3815        
15.0000        55.0000        2.7211         10.0043        57.2338        
15.0000        55.0000        2.8957         10.0042        56.2540        
15.0000        55.0000        3.0702         10.0044        55.3572        
15.0000        65.0000        3.2450         10.0039        64.4817        
15.0000        65.0000        3.4195         10.0040        63.5748        
15.0000        65.0000        3.5940         10.0040        62.5719        
15.0000        65.0000        3.7685         10.0041        61.3810        
15.0000        65.0000        3.9430         10.0042        59.8415        
15.0000        65.0000        4.1141         11.4839        59.8411        
15.0000        65.0000        4.2853         12.6521        59.8411        
15.0000        65.0000        4.4564         13.6498        59.8411        
15.0000        65.0000        4.6276         14.5613        59.8412        
15.0000        65.0000        4.7987         15.4463        59.8410        
15.0000        65.0000        4.9698         16.3583        59.8409        
15.0000        65.0000        5.1410         17.3573        59.8407        
15.0000        65.0000        5.3121         18.5278        59.8403        
15.0000        65.0000        5.4832         20.0140        59.8379        
15.0000        65.0000        -0.6258        20.0138        61.3766        
15.0000        65.0000        -0.4516        20.0134        62.5682        
15.0000        65.0000        -0.2775        20.0131        63.5723        
15.0000        65.0000        -0.1033        20.0128        64.4804        
15.0000        65.0000        0.0709         20.0124        65.3558        
15.0000        65.0000        0.2450         20.0121        66.2533        
15.0000        65.0000        0.4192         20.0117        67.2333        
15.0000        65.0000        0.5934         20.0114        68.3799        
15.0000        65.0000        0.7675         20.0107        69.8338        
15.0000        65.0000        0.9458         18.4896        69.8372        
15.0000        65.0000        1.1242         17.3168        69.8378        
15.0000        65.0000        1.3025         16.3302        69.8380        
15.0000        65.0000        1.4808         15.4366        69.8383        
15.0000        65.0000        1.6591         14.5715        69.8385        
15.0000        65.0000        1.8374         13.6783        69.8386        
15.0000        65.0000        2.0158         12.6925        69.8388        
15.0000        65.0000        2.1941         11.5214        69.8389        
15.0000        65.0000        2.3724         10.0039        69.8371        
15.0000        65.0000        2.5469         10.0036        68.3793        
15.0000        65.0000        2.7214         10.0036        67.2323        
15.0000        65.0000        2.8959         10.0037        66.2527        
15.0000        65.0000        3.0705         10.0038        65.3560        
15.0000        75.0000        3.2453         10.0029        74.4801        
15.0000        75.0000        3.4198         10.0030        73.5728        
15.0000        75.0000        3.5943         10.0030        72.5693        
15.0000        75.0000        3.7689         10.0032        71.3776        
15.0000        75.0000        3.9434         10.0034        69.8377        
15.0000        75.0000        4.1144         11.4844        69.8389        
15.0000        75.0000        4.2854         12.6520        69.8390        
15.0000        75.0000        4.4564         13.6494        69.8389        
15.0000        75.0000        4.6275         14.5606        69.8386        
15.0000        75.0000        4.7985         15.4455        69.8385        
15.0000        75.0000        4.9695         16.3572        69.8382        
15.0000        75.0000        5.1405         17.3558        69.8379        
15.0000        75.0000        5.3115         18.5256        69.8373        
15.0000        75.0000        5.4826         20.0098        69.8347        
15.0000        75.0000        -0.6263        20.0101        71.3750        
15.0000        75.0000        -0.4521        20.0096        72.5673        
15.0000        75.0000        -0.2778        20.0092        73.5716        
15.0000        75.0000        -0.1035        20.0088        74.4797        
15.0000        75.0000        0.0708         20.0085        75.3551        
15.0000        75.0000        0.2451         20.0081        76.2525        
15.0000        75.0000        0.4194         20.0077        77.2324        
15.0000        75.0000        0.5936         20.0073        78.3791        
15.0000        75.0000        0.7679         20.0068        79.8329        
15.0000        75.0000        0.9462         18.4867        79.8370        
15.0000        75.0000        1.1245         17.3146        79.8375        
15.0000        75.0000        1.3028         16.3284        79.8377        
15.0000        75.0000        1.4811         15.4351        79.8380        
15.0000        75.0000        1.6594         14.5702        79.8381        
15.0000        75.0000        1.8377         13.6771        79.8383        
15.0000        75.0000        2.0160         12.6913        79.8384        
15.0000        75.0000        2.1943         11.5202        79.8384        
15.0000        75.0000        2.3726         10.0025        79.8366        
15.0000        75.0000        2.5471         10.0024        78.3785        
15.0000        75.0000        2.7217         10.0026        77.2313        
15.0000        75.0000        2.8962         10.0027        76.2515        
15.0000        75.0000        3.0707         10.0028        75.3547        
15.0000        85.0000        3.2452         10.0019        84.4804        
15.0000        85.0000        3.4197         10.0020        83.5729        
15.0000        85.0000        3.5942         10.0021        82.5694        
15.0000        85.0000        3.7688         10.0022        81.3776        
15.0000        85.0000        3.9433         10.0023        79.8367        
15.0000        85.0000        4.1143         11.4832        79.8385        
15.0000        85.0000        4.2853         12.6508        79.8385        
15.0000        85.0000        4.4563         13.6483        79.8385        
15.0000        85.0000        4.6272         14.5594        79.8383        
15.0000        85.0000        4.7982         15.4441        79.8381        
15.0000        85.0000        4.9692         16.3556        79.8380        
15.0000        85.0000        5.1402         17.3538        79.8376        
15.0000        85.0000        5.3112         18.5229        79.8371        
15.0000        85.0000        5.4822         20.0068        79.8341        
15.0000        85.0000        -0.6267        20.0063        81.3754        
15.0000        85.0000        -0.4523        20.0059        82.5678        
15.0000        85.0000        -0.2779        20.0057        83.5719        
15.0000        85.0000        -0.1035        20.0054        84.4799        
15.0000        85.0000        0.0708         20.0051        85.3551        
15.0000        85.0000        0.2452         20.0048        86.2524        
15.0000        85.0000        0.4196         20.0047        87.2325        
15.0000        85.0000        0.5940         20.0044        88.3795        
15.0000        85.0000        0.7683         20.0041        89.8361        
15.0000        85.0000        0.9466         18.4852        89.8386        
15.0000        85.0000        1.1248         17.3135        89.8390        
15.0000        85.0000        1.3031         16.3274        89.8392        
15.0000        85.0000        1.4813         15.4342        89.8394        
15.0000        85.0000        1.6596         14.5693        89.8394        
15.0000        85.0000        1.8378         13.6761        89.8396        
15.0000        85.0000        2.0161         12.6904        89.8396        
15.0000        85.0000        2.1943         11.5193        89.8396        
15.0000        85.0000        2.3726         10.0018        89.8378        
15.0000        85.0000        2.5471         10.0016        88.3795        
15.0000        85.0000        2.7216         10.0016        87.2320        
15.0000        85.0000        2.8961         10.0017        86.2521        
15.0000        85.0000        3.0707         10.0019        85.3551        
15.0000        95.0000        3.2450         10.0013        94.4814        
15.0000        95.0000        3.4195         10.0014        93.5739        
15.0000        95.0000        3.5940         10.0014        92.5703        
15.0000        95.0000        3.7686         10.0015        91.3786        
15.0000        95.0000        3.9431         10.0015        89.8379        
15.0000        95.0000        4.1141         11.4826        89.8396        
15.0000        95.0000        4.2851         12.6504        89.8397        
15.0000        95.0000        4.4561         13.6479        89.8397        
15.0000        95.0000        4.6271         14.5590        89.8397        
15.0000        95.0000        4.7981         15.4436        89.8394        
15.0000        95.0000        4.9691         16.3549        89.8394        
15.0000        95.0000        5.1401         17.3529        89.8391        
15.0000        95.0000        5.3112         18.5216        89.8388        
15.0000        95.0000        5.4822         20.0036        89.8365        
15.0000        95.0000        -0.6266        20.0039        91.3774        
15.0000        95.0000        -0.4522        20.0036        92.5693        
15.0000        95.0000        -0.2778        20.0034        93.5731        
15.0000        95.0000        -0.1034        20.0033        94.4807        
15.0000        95.0000        0.0710         20.0032        95.3558        
15.0000        95.0000        0.2454         20.0031        96.2530        
15.0000        95.0000        0.4198         20.0031        97.2330        
15.0000        95.0000        0.5942         20.0030        98.3803        
15.0000        95.0000        0.7686         20.0029        99.8376        
15.0000        95.0000        0.9468         18.4855        99.8412        
15.0000        95.0000        1.1250         17.3137        99.8414        
15.0000        95.0000        1.3032         16.3276        99.8416        
15.0000        95.0000        1.4814         15.4342        99.8416        
15.0000        95.0000        1.6595         14.5692        99.8417        
15.0000        95.0000        1.8377         13.6760        99.8416        
15.0000        95.0000        2.0159         12.6902        99.8416        
15.0000        95.0000        2.1941         11.5193        99.8415        
15.0000        95.0000        2.3723         10.0016        99.8398        
15.0000        95.0000        2.5468         10.0012        98.3815        
15.0000        95.0000        2.7214         10.0012        97.2336        
15.0000        95.0000        2.8959         10.0013        96.2534        
15.0000        95.0000        3.0704         10.0012        95.3563        
25.0000        15.0000        3.2444         20.0035        14.4843        
25.0000        15.0000        3.4190         20.0034        13.5770        
25.0000        15.0000        3.5936         20.0032        12.5738        
25.0000        15.0000        3.7682         20.0032        11.3825        
25.0000        15.0000        3.9428         20.0030        9.8425         
25.0000        15.0000        4.1139         21.4844        9.8443         
25.0000        15.0000        4.2850         22.6520        9.8445         
25.0000        15.0000        4.4561         23.6492        9.8448         
25.0000        15.0000        4.6272         24.5599        9.8448         
25.0000        15.0000        4.7983         25.4442        9.8448         
25.0000        15.0000        4.9694         26.3551        9.8449         
25.0000        15.0000        5.1405         27.3527        9.8450         
25.0000        15.0000        5.3116         28.5211        9.8450         
25.0000        15.0000        5.4828         30.0039        9.8432         
25.0000        15.0000        -0.6260        30.0041        11.3819        
25.0000        15.0000        -0.4516        30.0043        12.5729        
25.0000        15.0000        -0.2772        30.0044        13.5763        
25.0000        15.0000        -0.1027        30.0046        14.4840        
25.0000        15.0000        0.0717         30.0048        15.3594        
25.0000        15.0000        0.2461         30.0050        16.2573        
25.0000        15.0000        0.4205         30.0052        17.2384        
25.0000        15.0000        0.5950         30.0056        18.3876        
25.0000        15.0000        0.7694         30.0061        19.8478        
25.0000        15.0000        0.9474         28.4868        19.8491        
25.0000        15.0000        1.1254         27.3148        19.8489        
25.0000        15.0000        1.3034         26.3282        19.8485        
25.0000        15.0000        1.4814         25.4345        19.8483        
25.0000        15.0000        1.6594         24.5691        19.8481        
25.0000        15.0000        1.8374         23.6758        19.8479        
25.0000        15.0000        2.0155         22.6902        19.8476        
25.0000        15.0000        2.1935         21.5199        19.8472        
25.0000        15.0000        2.3715         20.0051        19.8454        
25.0000        15.0000        2.5461         20.0040        18.3852        
25.0000        15.0000        2.7207         20.0039        17.2367        
25.0000        15.0000        2.8953         20.0037        16.2563        
25.0000        15.0000        3.0698         20.0036        15.3591        
25.0000        25.0000        3.2441         20.0055        24.4860        
25.0000        25.0000        3.4188         20.0052        23.5790        
25.0000        25.0000        3.5934         20.0049        22.5760        
25.0000        25.0000        3.7680         20.0046        21.3850        
25.0000        25.0000        3.9427         20.0043        19.8452        
25.0000        25.0000        4.1139         21.4860        19.8473        
25.0000        25.0000        4.2851         22.6538        19.8477        
25.0000        25.0000        4.4563         23.6509        19.8481        
25.0000        25.0000        4.6275         24.5616        19.8482        
25.0000        25.0000        4.7987         25.4457        19.8485        
25.0000        25.0000        4.9699         26.3566        19.8488        
25.0000        25.0000        5.1411         27.3544        19.8490        
25.0000        25.0000        5.3123         28.5232        19.8493        
25.0000        25.0000        5.4835         30.0057        19.8485        
25.0000        25.0000        -0.6253        30.0066        21.3854        
25.0000        25.0000        -0.4510        30.0071        22.5752        
25.0000        25.0000        -0.2766        30.0076        23.5782        
25.0000        25.0000        -0.1023        30.0080        24.4859        
25.0000        25.0000        0.0720         30.0085        25.3614        
25.0000        25.0000        0.2464         30.0090        26.2597        
25.0000        25.0000        0.4207         30.0096        27.2414        
25.0000        25.0000        0.5950         30.0104        28.3915        
25.0000        25.0000        0.7694         30.0115        29.8532        
25.0000        25.0000        0.9473         28.4900        29.8530        
25.0000        25.0000        1.1253         27.3171        29.8524        
25.0000        25.0000        1.3033         26.3299        29.8517        
25.0000        25.0000        1.4812         25.4358        29.8512        
25.0000        25.0000        1.6592         24.5702        29.8508        
25.0000        25.0000        1.8371         23.6768        29.8504        
25.0000        25.0000        2.0151         22.6913        29.8499        
25.0000        25.0000        2.1930         21.5216        29.8493        
25.0000        25.0000        2.3710         20.0079        29.8474        
25.0000        25.0000        2.5456         20.0066        28.3868        
25.0000        25.0000        2.7202         20.0062        27.2381        
25.0000        25.0000        2.8949         20.0059        26.2577        
25.0000        25.0000        3.0695         20.0057        25.3606        
25.0000        35.0000        3.2441         20.0088        34.4868        
25.0000        35.0000        3.4187         20.0085        33.5801        
25.0000        35.0000        3.5934         20.0081        32.5773        
25.0000        35.0000        3.7681         20.0077        31.3865        
25.0000        35.0000        3.9428         20.0071        29.8506        
25.0000        35.0000        4.1141         21.4893        29.8495        
25.0000        35.0000        4.2854         22.6569        29.8500        
25.0000        35.0000        4.4567         23.6539        29.8505        
25.0000        35.0000        4.6280         24.5644        29.8508        
25.0000        35.0000        4.7993         25.4486        29.8514        
25.0000        35.0000        4.9706         26.3596        29.8518        
25.0000        35.0000        5.1419         27.3576        29.8525        
25.0000        35.0000        5.3132         28.5272        29.8531        
25.0000        35.0000        5.4845         30.0113        29.8534        
25.0000        35.0000        -0.6245        30.0127        31.3871        
25.0000        35.0000        -0.4503        30.0137        32.5761        
25.0000        35.0000        -0.2761        30.0145        33.5790        
25.0000        35.0000        -0.1020        30.0153        34.4869        
25.0000        35.0000        0.0722         30.0163        35.3630        
25.0000        35.0000        0.2464         30.0172        36.2620        
25.0000        35.0000        0.4206         30.0184        37.2448        
25.0000        35.0000        0.5948         30.0198        38.3961        
25.0000        35.0000        0.7690         30.0216        39.8443        
25.0000        35.0000        0.9469         28.4937        39.8541        
25.0000        35.0000        1.1249         27.3198        39.8531        
25.0000        35.0000        1.3029         26.3321        39.8522        
25.0000        35.0000        1.4808         25.4377        39.8515        
25.0000        35.0000        1.6588         24.5721        39.8510        
25.0000        35.0000        1.8367         23.6788        39.8504        
25.0000        35.0000        2.0147         22.6937        39.8497        
25.0000        35.0000        2.1926         21.5247        39.8491        
25.0000        35.0000        2.3706         20.0113        39.8470        
25.0000        35.0000        2.5453         20.0104        38.3865        
25.0000        35.0000        2.7200         20.0099        37.2381        
25.0000        35.0000        2.8947         20.0095        36.2579        
25.0000        35.0000        3.0694         20.0091        35.3611        
