X0             Y0             Theta          X              Y              
35.0000        85.0000        3.4038         30.0081        83.6600        
35.0000        85.0000        3.5785         30.0083        82.6686        
35.0000        85.0000        3.7532         30.0084        81.4991        
35.0000        85.0000        3.9279         30.0085        79.9997        
35.0000        85.0000        4.1025         31.5054        79.9989        
35.0000        85.0000        4.2771         32.6741        79.9988        
35.0000        85.0000        4.4516         33.6656        79.9987        
35.0000        85.0000        4.6262         34.5680        79.9986        
35.0000        85.0000        4.8008         35.4433        79.9986        
35.0000        85.0000        4.9754         36.3465        79.9985        
35.0000        85.0000        5.1500         37.3399        79.9982        
35.0000        85.0000        5.3245         38.5119        79.9980        
35.0000        85.0000        5.4991         40.0155        79.9976        
35.0000        85.0000        -0.6099        40.0152        81.4955        
35.0000        85.0000        -0.4357        40.0149        82.6652        
35.0000        85.0000        -0.2615        40.0147        83.6577        
35.0000        85.0000        -0.0874        40.0144        84.5608        
35.0000        85.0000        0.0868         40.0140        85.4364        
35.0000        85.0000        0.2610         40.0138        86.3391        
35.0000        85.0000        0.4352         40.0134        87.3308        
35.0000        85.0000        0.6094         40.0130        88.4989        
35.0000        85.0000        0.7835         40.0123        89.9937        
35.0000        85.0000        0.9582         38.5103        89.9951        
35.0000        85.0000        1.1329         37.3389        89.9956        
35.0000        85.0000        1.3076         36.3462        89.9959        
35.0000        85.0000        1.4823         35.4434        89.9961        
35.0000        85.0000        1.6570         34.5684        89.9963        
35.0000        85.0000        1.8317         33.6662        89.9966        
35.0000        85.0000        2.0063         32.6748        89.9968        
35.0000        85.0000        2.1810         31.5058        89.9971        
35.0000        85.0000        2.3557         30.0077        89.9972        
35.0000        85.0000        2.5304         30.0074        88.4983        
35.0000        85.0000        2.7051         30.0077        87.3290        
35.0000        85.0000        2.8798         30.0078        86.3377        
35.0000        85.0000        3.0545         30.0079        85.4360        
35.0000        95.0000        3.2294         30.0063        94.5603        
35.0000        95.0000        3.4041         30.0065        93.6584        
35.0000        95.0000        3.5787         30.0067        92.6669        
35.0000        95.0000        3.7533         30.0069        91.4972        
35.0000        95.0000        3.9280         30.0071        89.9976        
35.0000        95.0000        4.1025         31.5041        89.9972        
35.0000        95.0000        4.2770         32.6726        89.9970        
35.0000        95.0000        4.4515         33.6641        89.9968        
35.0000        95.0000        4.6260         34.5665        89.9965        
35.0000        95.0000        4.8005         35.4418        89.9963        
35.0000        95.0000        4.9749         36.3449        89.9960        
35.0000        95.0000        5.1494         37.3379        89.9957        
35.0000        95.0000        5.3239         38.5094        89.9953        
35.0000        95.0000        5.4984         40.0120        89.9943        
35.0000        95.0000        -0.6105        40.0116        91.4938        
35.0000        95.0000        -0.4362        40.0111        92.6643        
35.0000        95.0000        -0.2619        40.0107        93.6571        
35.0000        95.0000        -0.0876        40.0103        94.5602        
35.0000        95.0000        0.0867         40.0099        95.4357        
35.0000        95.0000        0.2611         40.0096        96.3383        
35.0000        95.0000        0.4354         40.0093        97.3299        
35.0000        95.0000        0.6097         40.0088        98.4982        
35.0000        95.0000        0.7840         40.0082        99.9933        
35.0000        95.0000        0.9587         38.5067        99.9945        
35.0000        95.0000        1.1333         37.3360        99.9950        
35.0000        95.0000        1.3080         36.3436        99.9952        
35.0000        95.0000        1.4827         35.4411        99.9955        
35.0000        95.0000        1.6574         34.5662        99.9957        
35.0000        95.0000        1.8321         33.6639        99.9959        
35.0000        95.0000        2.0068         32.6722        99.9961        
35.0000        95.0000        2.1815         31.5027        99.9964        
35.0000        95.0000        2.3562         30.0073        99.9966        
35.0000        95.0000        2.5308         30.0057        98.4963        
35.0000        95.0000        2.7055         30.0059        97.3274        
35.0000        95.0000        2.8801         30.0060        96.3363        
35.0000        95.0000        3.0548         30.0062        95.4347        
35.0000        105.0000       3.2293         30.0045        104.5608       
35.0000        105.0000       3.4039         30.0047        103.6586       
35.0000        105.0000       3.5786         30.0049        102.6668       
35.0000        105.0000       3.7532         30.0050        101.4969       
35.0000        105.0000       3.9278         30.0053        99.9968        
35.0000        105.0000       4.1023         31.5023        99.9964        
35.0000        105.0000       4.2768         32.6710        99.9962        
35.0000        105.0000       4.4512         33.6626        99.9960        
35.0000        105.0000       4.6257         34.5650        99.9958        
35.0000        105.0000       4.8001         35.4403        99.9957        
35.0000        105.0000       4.9746         36.3432        99.9954        
35.0000        105.0000       5.1491         37.3359        99.9951        
35.0000        105.0000       5.3235         38.5068        99.9946        
35.0000        105.0000       5.4980         40.0082        99.9937        
35.0000        105.0000       -0.6108        40.0077        101.4940       
35.0000        105.0000       -0.4364        40.0072        102.6646       
35.0000        105.0000       -0.2620        40.0068        103.6573       
35.0000        105.0000       -0.0876        40.0065        104.5602       
35.0000        105.0000       0.0868         40.0063        105.4356       
35.0000        105.0000       0.2612         40.0060        106.3380       
35.0000        105.0000       0.4356         40.0057        107.3296       
35.0000        105.0000       0.6100         40.0054        108.4982       
35.0000        105.0000       0.7844         40.0050        109.9945       
35.0000        105.0000       0.9590         38.5046        109.9952       
35.0000        105.0000       1.1336         37.3344        109.9955       
35.0000        105.0000       1.3083         36.3425        109.9958       
35.0000        105.0000       1.4829         35.4402        109.9959       
35.0000        105.0000       1.6576         34.5655        109.9961       
35.0000        105.0000       1.8322         33.6634        109.9963       
35.0000        105.0000       2.0068         32.6719        109.9965       
35.0000        105.0000       2.1815         31.5028        109.9967       
35.0000        105.0000       2.3561         30.0042        109.9968       
35.0000        105.0000       2.5307         30.0039        108.4983       
35.0000        105.0000       2.7054         30.0041        107.3289       
35.0000        105.0000       2.8800         30.0043        106.3374       
35.0000        105.0000       3.0547         30.0044        105.4354       
35.0000        115.0000       3.2293         30.0031        114.5606       
35.0000        115.0000       3.4039         30.0032        113.6583       
35.0000        115.0000       3.5785         30.0033        112.6663       
35.0000        115.0000       3.7532         30.0035        111.4962       
35.0000        115.0000       3.9278         30.0037        109.9978       
35.0000        115.0000       4.1022         31.5019        109.9967       
35.0000        115.0000       4.2767         32.6706        109.9966       
35.0000        115.0000       4.4511         33.6621        109.9965       
35.0000        115.0000       4.6256         34.5644        109.9963       
35.0000        115.0000       4.8000         35.4395        109.9961       
35.0000        115.0000       4.9744         36.3422        109.9959       
35.0000        115.0000       5.1489         37.3346        109.9956       
35.0000        115.0000       5.3233         38.5049        109.9953       
35.0000        115.0000       5.4978         40.0050        109.9948       
35.0000        115.0000       -0.6110        40.0047        111.4951       
35.0000        115.0000       -0.4365        40.0044        112.6654       
35.0000        115.0000       -0.2621        40.0042        113.6577       
35.0000        115.0000       -0.0876        40.0039        114.5605       
35.0000        115.0000       0.0868         40.0038        115.4356       
35.0000        115.0000       0.2613         40.0037        116.3379       
35.0000        115.0000       0.4357         40.0034        117.3294       
35.0000        115.0000       0.6102         40.0033        118.4981       
35.0000        115.0000       0.7846         40.0030        119.9933       
35.0000        115.0000       0.9592         38.5038        119.9965       
35.0000        115.0000       1.1339         37.3337        119.9967       
35.0000        115.0000       1.3085         36.3417        119.9968       
35.0000        115.0000       1.4831         35.4394        119.9970       
35.0000        115.0000       1.6577         34.5646        119.9971       
35.0000        115.0000       1.8323         33.6624        119.9971       
35.0000        115.0000       2.0070         32.6708        119.9973       
35.0000        115.0000       2.1816         31.5014        119.9974       
35.0000        115.0000       2.3562         30.0026        119.9975       
35.0000        115.0000       2.5308         30.0026        118.4986       
35.0000        115.0000       2.7054         30.0027        117.3292       
